corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-deu	DEU049	DEU049	Raabe, Wilhelm	Die Leute aus dem Walde, ihre Sterne, Wege und Schicksale	1831	1910	M	http://d-nb.info/gnd/118692577	1863	NA	NA	1964–1966	NA	NA	de	149073	NA	NA	long	low	T2
ELTeC-deu	DEU069	DEU069	Kretzer, Max	Meister Timpe	1854	1941	M	http://d-nb.info/gnd/118715917	1888	NA	NA	1888	NA	NA	de	92656	NA	NA	medium	low	T3
ELTeC-deu	DEU002	DEU002	Auerbach, Berthold	Der Lehnhold	1812	1882	M	http://d-nb.info/gnd/11865103X	1863	NA	NA	1863	NA	NA	de	66067	NA	NA	medium	low	T1
ELTeC-deu	DEU025	DEU025	Kürnberger, Ferdinand	Der Amerika-Müde	1823	1879	M	http://d-nb.info/gnd/118567764	1855	NA	NA	1855	NA	NA	de	81837	NA	NA	medium	low	T1
ELTeC-deu	DEU011	DEU011	Freytag, Gustav	Soll und Haben	1816	1895	M	http://d-nb.info/gnd/118535455	1977	NA	1855	1977	NA	NA	de	344948	NA	NA	long	high	T1
ELTeC-deu	DEU030	DEU030	Freytag, Gustav	Die verlorene Handschrift	1816	1895	M	http://d-nb.info/gnd/pnd:118535455	1864	NA	1864	NA	NA	NA	de	307798	NA	NA	long	high	T2
ELTeC-deu	DEU008	DEU008	Auerbach, Berthold	Der Lautenbacher	1812	1882	M	http://d-nb.info/gnd/11865103X	1863	NA	NA	1863	NA	NA	de	31603	NA	NA	short	low	T1
ELTeC-deu	DEU038	DEU038	Raabe, Wilhelm	Der Hungerpastor	1831	1910	M	http://d-nb.info/gnd/118597442	1864	Nov. 1863 – März                  1864	NA	1964–1966	NA	NA	de	166341	NA	NA	long	high	T2
ELTeC-deu	DEU076	DEU076	Wassermann, Jakob	Caspar Hauser	1873	1934	M	http://d-nb.info/gnd/1014784077	1907	Oktober 1907	NA	NA	NA	NA	de	156760	NA	NA	long	high	T4
ELTeC-deu	DEU031	DEU031	Raabe, Wilhelm	Der Schüdderump	1831	1910	M	http://d-nb.info/gnd/118692577	1870	Oktober 1969 – März 1870	NA	1964–1966	NA	NA	de	135524	NA	NA	long	high	T2
